Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,HomeStreak,Orig. Scheduled,HomeGame,umpire-HP,umpire-1B,umpire-2B,umpire-3B,temperature,wind,weather,start_time,stadium,turf,Index,year
84,201907020,boxscore,PIT,CHC,W,5,1,,41-43,4, 4.0,Holmes,Hendricks,,2:43,N,"14,573",++,,True,Andy Fletcher,Will Little,Joe West,Eric Cooper,85° F,11mph out to Centerfield,Cloudy,7:07 p.m. Local,PNC Park,grass,1271,2019
85,201907020,boxscore,COL,HOU,L,8,9,,44-41,2, 13.0,Harris,McGee,Osuna,3:27,N,"47,864",--,,True,Adam Hamari,Todd Tichenor,Tom Hallion,Sean Barber,80° F,5mph out to Centerfield,Cloudy,6:11 p.m. Local,Coors Field,grass,1272,2019
84,201907020,boxscore,WSN,MIA,W-wo,3,2,,43-41,3, 6.0,Doolittle,Quijada,,3:01,N,"21,361",++,,True,Chris Segal,Chris Guccione,Mark Carlson,Tripp Gibson,84° F,2mph in unknown direction,Cloudy,7:05 p.m. Local,Nationals Park,grass,1273,2019
87,201907030,boxscore,NYM,NYY,L,1,5,,39-48,4, 12.0,German,Vargas,,3:17,N,"43,323",-,,True,Marvin Hudson,Quinn Wolcott,Ramon De Jesus,Gary Cederstrom,85° F,6mph out to Leftfield,Cloudy,7:12 p.m. Local,Citi Field,grass,1274,2019
90,201907030,boxscore,SEA,STL,L,2,5,,38-52,5, 18.5,Brebbia,Adams,,2:58,N,"31,876",-,,True,Jeremie Rehak,Rob Drake,Mike Muchlinski,Tim Timmons,69° F,5mph in unknown direction,Cloudy,7:10 p.m. Local,T-Mobile Park,grass,1275,2019
85,201907030,boxscore,WSN,MIA,W,3,1,,44-41,3, 6.0,Strasburg,Alcantara,Doolittle,3:07,N,"25,483",+++,,True,Chris Guccione,Mark Carlson,Tripp Gibson,Chris Segal,90° F,7mph in from Leftfield,Cloudy,6:05 p.m. Local,Nationals Park,grass,1276,2019
86,201907030,boxscore,SDP,SFG,L,5,7,,42-44,3, 16.0,Gott,Perdomo,Smith,3:00,N,"33,905",----,,True,Jeff Nelson,Cory Blaser,Ryan Blakney,Tony Randazzo,68° F,6mph from Left to Right,Cloudy,6:11 p.m. Local,Petco Park,grass,1277,2019
85,201907030,boxscore,PIT,CHC,W-wo,6,5,,42-43,4, 3.0,Rodriguez,Kimbrel,,3:19,N,"17,831",+++,,True,Will Little,Joe West,Eric Cooper,Andy Fletcher,83° F,3mph from Left to Right,Cloudy,7:08 p.m. Local,PNC Park,grass,1278,2019
86,201907030,boxscore,COL,HOU,L,2,4,,44-42,2, 14.0,Miley,Lambert,Osuna,2:41,N,"48,308",---,,True,Todd Tichenor,Tom Hallion,Sean Barber,Adam Hamari,90° F,2mph out to Leftfield,Cloudy,6:12 p.m. Local,Coors Field,grass,1279,2019
88,201907030,boxscore,OAK,MIN,L,3,4,12,48-40,2, 7.5,Parker,Treinen,Rogers,4:40,N,"31,570",-,,True,Roberto Ortiz,Lance Barrett,Alfonso Marquez,Mike Everitt,67° F,15mph out to Rightfield,Sunny,6:10 p.m. Local,Oakland-Alameda County Coliseum,grass,1280,2019
86,201907030,boxscore,TEX,LAA,L,2,6,,46-40,3, 8.5,Barria,Jurado,,2:55,N,"28,998",----,,True,Marty Foster,Tom Woodring,Gabe Morales,Ron Kulpa,90° F,12mph in from Centerfield,Cloudy,7:08 p.m. Local,Globe Life Park in Arlington,grass,1281,2019
87,201907030,boxscore,TOR,BOS,W,6,3,,33-54,4, 23.5,Waguespack,Sale,Giles,3:01,N,"16,883",+,,True,Larry Vanover,Chad Whitson,Dan Bellino,David Rackley,80° F,4mph out to Leftfield,Sunny,7:08 p.m. Local,Rogers Centre,turf,1282,2019
87,201907030,boxscore,ATL,PHI,W,9,2,,51-36,1,up 5.5,Wilson,Pivetta,,2:36,N,"40,147",+,,True,Fieldin Culbreth,Paul Nauert,CB Bucknor,D.J. Reyburn,89° F,7mph in from Rightfield,Cloudy,7:20 p.m. Local,SunTrust Park,grass,1283,2019
88,201907030,boxscore,LAD,ARI,W-wo,5,4,10,59-29,1,up14.0,Kelly,Lopez,,3:19,N,"53,327",+++,,True,Vic Carapazza,Jordan Baker,Kerwin Danley,Hunter Wendelstedt,73° F,7mph out to Centerfield,Sunny,7:10 p.m. Local,Dodger Stadium,grass,1284,2019
87,201907030,boxscore,KCR,CLE,L,0,4,,29-58,5, 26.0,Clevinger,Duffy,,2:46,N,"25,049",---,,True,Gerry Davis,Brian Knight,Brennan Miller,Pat Hoberg,84° F,9mph from Right to Left,Sunny,7:15 p.m. Local,Kauffman Stadium,grass,1285,2019
87,201907030,boxscore,TBR,BAL,L,6,9,,50-37,2, 6.5,Givens,Alvarado,Armstrong,3:11,N,"21,545",-,,True,Lance Barksdale,Ted Barrett,Nic Lentz,John Tumpane,72° F,0mph,In Dome,7:10 p.m. Local,Tropicana Field,turf,1286,2019
84,201907030,boxscore,CIN,MIL,W,3,0,,40-44,5, 4.5,Gray,Chacin,Iglesias,2:40,N,"22,685",++,,True,Mike Estabrook,Bruce Dreckman,John Libka,Chad Fairchild,83° F,8mph from Left to Right,Cloudy,7:11 p.m. Local,Great American Ball Park,grass,1287,2019
82,201907031,boxscore,CHW,DET,W,7,5,,40-42,3, 12.0,Cease,Norris,Colome,3:05,D,"26,023",++,2019-04-27 (Inclement weather),True,Bill Miller,Mark Wegner,Jansen Visconti,Chris Conroy,80° F,4mph out to Rightfield,Cloudy,1:10 p.m. Local,Guaranteed Rate Field,grass,1288,2019
83,201907032,boxscore,CHW,DET,W-wo,9,6,12,41-42,3, 12.0,Ruiz,Ramirez,,3:48,N,"23,161",+++,,True,Doug Eddings,Jansen Visconti,Chris Conroy,Mark Wegner,82° F,7mph from Left to Right,Cloudy,7:10 p.m. Local,Guaranteed Rate Field,grass,1289,2019
85,201907040,boxscore,CIN,MIL,W,1,0,,41-44,5, 3.5,Castillo,Woodruff,Iglesias,2:19,D,"20,885",+++,,True,Bruce Dreckman,John Libka,Chad Fairchild,Mike Estabrook,88° F,3mph from Left to Right,Cloudy,2:11 p.m. Local,Great American Ball Park,grass,1290,2019
87,201907040,boxscore,TEX,LAA,W,9,3,,47-40,3, 8.0,Lynn,Canning,,3:27,N,"45,556",+,,True,Tom Woodring,Gabe Morales,Ron Kulpa,Marty Foster,90° F,13mph in from Rightfield,Cloudy,7:08 p.m. Local,Globe Life Park in Arlington,grass,1291,2019
89,201907040,boxscore,LAD,SDP,W,5,1,,60-29,1,up14.5,Ryu,Lamet,,3:02,N,"53,801",++++,,True,Tom Hallion,Sean Barber,Adam Hamari,Todd Tichenor,73° F,7mph from Left to Right,Sunny,6:10 p.m. Local,Dodger Stadium,grass,1292,2019
89,201907040,boxscore,OAK,MIN,W,7,2,,49-40,2, 7.0,Wang,Berrios,,3:20,D,"20,836",+,,True,Lance Barrett,Alfonso Marquez,Mike Everitt,Roberto Ortiz,70° F,9mph out to Rightfield,Sunny,1:08 p.m. Local,Oakland-Alameda County Coliseum,grass,1293,2019
88,201907040,boxscore,KCR,CLE,L,4,8,,29-59,5, 26.0,Cimber,Lopez,,3:30,D,"18,076",----,,True,Brian Knight,Brennan Miller,Pat Hoberg,Gerry Davis,76° F,11mph from Right to Left,Cloudy,2:45 p.m. Local,Kauffman Stadium,grass,1294,2019
88,201907040,boxscore,TBR,NYY,L,4,8,10,50-38,2, 7.5,Chapman,Drake,Hale,4:14,N,"21,974",--,,True,Ted Barrett,Nic Lentz,John Tumpane,Lance Barksdale,72° F,0mph,In Dome,5:12 p.m. Local,Tropicana Field,turf,1295,2019
91,201907040,boxscore,SEA,STL,L,4,5,,38-53,5, 19.0,Ponce de Leon,Milone,Martinez,2:45,D,"26,673",--,,True,Rob Drake,Mike Muchlinski,Tim Timmons,Jeremie Rehak,67° F,3mph in from Leftfield,Cloudy,1:10 p.m. Local,T-Mobile Park,grass,1296,2019
86,201907040,boxscore,PIT,CHC,L,3,11,,42-44,4, 3.0,Quintana,Lyles,,3:04,D,"29,238",-,,True,Joe West,Eric Cooper,Andy Fletcher,Will Little,88° F,6mph out to Leftfield,Cloudy,4:08 p.m. Local,PNC Park,grass,1297,2019
84,201907040,boxscore,CHW,DET,L,5,11,,41-43,3, 12.0,Boyd,Lopez,,3:27,D,"25,617",-,,True,Jansen Visconti,Chris Conroy,Bill Miller,Doug Eddings,87° F,9mph in from Rightfield,Cloudy,1:11 p.m. Local,Guaranteed Rate Field,grass,1298,2019
86,201907040,boxscore,WSN,MIA,W,5,2,,45-41,2, 6.0,Sanchez,Hernandez,Rodney,3:17,D,"27,350",++++,,True,Mark Carlson,Tripp Gibson,Chris Segal,Chris Guccione,91° F,2mph in from Rightfield,Cloudy,11:06 a.m. Local,Nationals Park,grass,1299,2019
88,201907040,boxscore,TOR,BOS,L,7,8,,33-55,4, 24.5,Workman,Giles,,3:35,N,"22,217",-,,True,Chad Whitson,Dan Bellino,David Rackley,Larry Vanover,77° F,7mph from Right to Left,Sunny,7:08 p.m. Local,Rogers Centre,turf,1300,2019
88,201907040,boxscore,ATL,PHI,W,12,6,,52-36,1,up 6.0,Minter,Eflin,,3:32,N,"40,633",++,,True,Paul Nauert,CB Bucknor,D.J. Reyburn,Fieldin Culbreth,90° F,6mph from Left to Right,Cloudy,7:21 p.m. Local,SunTrust Park,grass,1301,2019
88,201907050,boxscore,NYM,PHI,L,2,7,,39-49,4, 13.5,Morgan,Diaz,,3:15,N,"32,546",--,,True,Brian Gorman,Tripp Gibson,Chris Guccione,Mark Carlson,81° F,11mph out to Leftfield,Cloudy,7:10 p.m. Local,Citi Field,grass,1302,2019
84,201907050,boxscore,DET,BOS,L,6,9,,28-56,4, 25.5,Rodriguez,Carpenter,,3:22,N,"27,181",-,,True,Eric Cooper,Andy Fletcher,Will Little,Joe West,84° F,9mph from Left to Right,Cloudy,7:10 p.m. Local,Comerica Park,grass,1303,2019
89,201907050,boxscore,TOR,BAL,L,1,4,,33-56,4, 25.5,Bundy,Sanchez,Fry,2:48,N,"20,530",--,,True,Adrian Johnson,Quinn Wolcott,Gary Cederstrom,Marvin Hudson,68° F,0mph,In Dome,7:07 p.m. Local,Rogers Centre,turf,1304,2019
89,201907050,boxscore,ATL,MIA,W-wo,1,0,,53-36,1,up 6.5,Jackson,Quijada,,3:00,N,"41,102",+++,,True,Gabe Morales,Ron Kulpa,Marty Foster,Tom Woodring,79° F,7mph from Right to Left,Overcast,7:21 p.m. Local,SunTrust Park,grass,1305,2019
90,201907050,boxscore,LAD,SDP,L,2,3,,60-30,1,up14.5,Stammen,Garcia,Yates,2:58,N,"49,790",-,,True,Sean Barber,Adam Hamari,Todd Tichenor,Tom Hallion,72° F,6mph from Left to Right,Sunny,7:10 p.m. Local,Dodger Stadium,grass,1306,2019
92,201907050,boxscore,SEA,OAK,L,2,5,,38-54,5, 19.0,Anderson,Kikuchi,Hendriks,2:51,N,"19,736",---,,True,Cory Blaser,Kerwin Danley,Ryan Blakney,Tony Randazzo,68° F,2mph out to Centerfield,Cloudy,7:10 p.m. Local,T-Mobile Park,grass,1307,2019
88,201907050,boxscore,HOU,LAA,L,4,5,,55-33,1,up 6.0,Pena,Verlander,Robles,2:54,N,"41,219",-,,True,John Libka,Chad Fairchild,Mike Estabrook,Bruce Dreckman,73° F,0mph,In Dome,7:11 p.m. Local,Minute Maid Park,grass,1308,2019
89,201907050,boxscore,ARI,COL,W,8,0,,44-45,3, 15.5,Greinke,Senzatela,,2:52,N,"43,056",+,,True,CB Bucknor,Bill Miller,Doug Eddings,Paul Nauert,76° F,0mph,In Dome,6:10 p.m. Local,Chase Field,turf,1309,2019
87,201907050,boxscore,WSN,KCR,L,4,7,11,45-42,3, 7.0,Flynn,Venters,Peralta,4:40,N,"25,213",-,,True,Nic Lentz,John Tumpane,Lance Barksdale,Ted Barrett,89° F,6mph out to Leftfield,Cloudy,7:06 p.m. Local,Nationals Park,grass,1310,2019
87,201907050,boxscore,SFG,STL,L,4,9,,39-48,5, 19.5,Hudson,Pomeranz,,3:23,N,"37,603",-,,True,Alfonso Marquez,Mike Everitt,Roberto Ortiz,Lance Barrett,61° F,17mph out to Centerfield,Cloudy,7:16 p.m. Local,Oracle Park,grass,1311,2019
87,201907050,boxscore,PIT,MIL,L,6,7,10,42-45,4, 4.0,Guerra,Vazquez,,4:13,N,"23,229",--,,True,Chris Conroy,Jordan Baker,D.J. Reyburn,Fieldin Culbreth,80° F,3mph from Right to Left,Cloudy,7:06 p.m. Local,PNC Park,grass,1312,2019
87,201907050,boxscore,MIN,TEX,W,15,6,,55-32,1,up 6.5,Perez,Sampson,,3:02,N,"38,073",+,,True,Brennan Miller,Pat Hoberg,Gerry Davis,Brian Knight,74° F,13mph from Left to Right,Cloudy,8:22 p.m. Local,Target Field,grass,1313,2019
89,201907050,boxscore,TBR,NYY,L,4,8,11,50-39,2, 8.5,Hale,Stanek,Chapman,3:46,N,"22,182",---,,True,Hunter Wendelstedt,Jeff Nelson,Vic Carapazza,Jansen Visconti,72° F,0mph,In Dome,7:10 p.m. Local,Tropicana Field,turf,1314,2019
89,201907060,boxscore,HOU,LAA,W,4,0,,56-33,1,up 7.0,Cole,Heaney,,2:44,N,"39,470",+,,True,Chad Fairchild,Mike Estabrook,Bruce Dreckman,John Libka,73° F,0mph,In Dome,6:15 p.m. Local,Minute Maid Park,grass,1315,2019
88,201907060,boxscore,SFG,STL,W,8,4,,40-48,5, 18.5,Dyson,Mikolas,,3:13,N,"32,487",+,,True,Mike Everitt,Roberto Ortiz,Lance Barrett,Alfonso Marquez,61° F,17mph out to Centerfield,Cloudy,7:05 p.m. Local,Oracle Park,grass,1316,2019
88,201907060,boxscore,MIN,TEX,W,7,4,,56-32,1,up 6.5,Pineda,Chavez,Rogers,3:12,D,"36,969",++,,True,Pat Hoberg,Gerry Davis,Brian Knight,Brennan Miller,81° F,5mph in from Leftfield,Cloudy,1:11 p.m. Local,Target Field,grass,1317,2019
91,201907060,boxscore,LAD,SDP,L,1,3,,60-31,1,up14.5,Wingenter,Maeda,Yates,2:52,N,"53,610",--,,True,Adam Hamari,Todd Tichenor,Tom Hallion,Sean Barber,70° F,2mph from Left to Right,Sunny,7:11 p.m. Local,Dodger Stadium,grass,1318,2019
85,201907060,boxscore,DET,BOS,L,6,10,,28-57,4, 26.5,Porcello,Zimmermann,,3:51,D,"28,114",--,,True,Andy Fletcher,Will Little,Joe West,Eric Cooper,76° F,9mph in from Centerfield,Cloudy,8:15 p.m. Local,Comerica Park,grass,1319,2019
88,201907060,boxscore,PIT,MIL,W,12,2,,43-45,4, 3.5,Agrazal,Houser,,3:26,D,"28,038",+,,True,Jordan Baker,D.J. Reyburn,Fieldin Culbreth,Chris Conroy,74° F,11mph out to Centerfield,Cloudy,6:35 p.m. Local,PNC Park,grass,1320,2019
88,201907060,boxscore,WSN,KCR,W,6,0,,46-42,2, 6.0,Scherzer,Sparkman,,2:44,D,"27,863",+,,True,John Tumpane,Lance Barksdale,Ted Barrett,Nic Lentz,86° F,4mph out to Centerfield,Cloudy,4:05 p.m. Local,Nationals Park,grass,1321,2019
89,201907060,boxscore,NYM,PHI,W,6,5,,40-49,4, 12.5,Syndergaard,Arrieta,Diaz,3:22,N,"31,350",+,,True,Tripp Gibson,Chris Guccione,Mark Carlson,Brian Gorman,77° F,9mph out to Centerfield,Cloudy,8:01 p.m. Local,Citi Field,grass,1322,2019
90,201907060,boxscore,ARI,COL,W,4,2,,45-45,2, 14.5,Ray,Gray,Holland,3:11,N,"28,276",++,,True,Bill Miller,Doug Eddings,Paul Nauert,CB Bucknor,77° F,0mph,In Dome,7:09 p.m. Local,Chase Field,turf,1323,2019
85,201907060,boxscore,CHW,CHC,L,3,6,,41-44,3, 13.5,Lester,Giolito,Kimbrel,3:26,N,"38,634",--,,True,Mike Muchlinski,Tim Timmons,Jeremie Rehak,Rob Drake,73° F,15mph from Left to Right,Cloudy,6:16 p.m. Local,Guaranteed Rate Field,grass,1324,2019
90,201907060,boxscore,TBR,NYY,W-wo,4,3,,51-39,2, 7.5,Poche,Green,,3:28,D,"21,477",+,,True,Jeff Nelson,Vic Carapazza,Jansen Visconti,Hunter Wendelstedt,72° F,0mph,In Dome,4:10 p.m. Local,Tropicana Field,turf,1325,2019
90,201907060,boxscore,TOR,BAL,L,1,8,,33-57,4, 25.5,Cashner,Richard,,2:30,D,"22,405",---,,True,Quinn Wolcott,Gary Cederstrom,Marvin Hudson,Adrian Johnson,68° F,0mph,In Dome,3:07 p.m. Local,Rogers Centre,turf,1326,2019
90,201907060,boxscore,ATL,MIA,L,4,5,,53-37,1,up 6.0,Smith,Fried,Romo,3:19,D,"37,216",-,,True,Ron Kulpa,Marty Foster,Tom Woodring,Gabe Morales,93° F,6mph out to Leftfield,Cloudy,4:11 p.m. Local,SunTrust Park,grass,1327,2019
93,201907060,boxscore,SEA,OAK,W,6,3,,39-54,5, 19.0,Gonzales,Bassitt,,2:31,N,"24,305",+,,True,Kerwin Danley,Ryan Blakney,Tony Randazzo,Cory Blaser,69° F,6mph out to Rightfield,Cloudy,7:10 p.m. Local,T-Mobile Park,grass,1328,2019
86,201907060,boxscore,CIN,CLE,L,2,7,,41-45,5, 4.5,Bieber,Lorenzen,,2:50,D,"36,504",-,,True,Dan Bellino,David Rackley,Larry Vanover,Chad Whitson,90° F,9mph from Right to Left,Cloudy,4:12 p.m. Local,Great American Ball Park,grass,1329,2019
90,201907070,boxscore,NYM,PHI,L,3,8,,40-50,4, 13.5,Nola,Wheeler,,3:20,D,"34,247",-,,True,Chris Guccione,Mark Carlson,Brian Gorman,Tripp Gibson,82° F,11mph in from Centerfield,Cloudy,1:10 p.m. Local,Citi Field,grass,1330,2019
91,201907070,boxscore,TBR,NYY,W,2,1,,52-39,2, 6.5,Morton,Paxton,Pagan,2:59,D,"20,091",++,,True,Vic Carapazza,Jansen Visconti,Hunter Wendelstedt,Jeff Nelson,72° F,0mph,In Dome,1:11 p.m. Local,Tropicana Field,turf,1331,2019
90,201907070,boxscore,HOU,LAA,W-wo,11,10,10,57-33,1,up 7.0,Pressly,Cole,,4:49,D,"37,264",++,,True,Mike Estabrook,Bruce Dreckman,John Libka,Chad Fairchild,73° F,0mph,In Dome,1:10 p.m. Local,Minute Maid Park,grass,1332,2019
91,201907070,boxscore,TOR,BAL,W,6,1,,34-57,4, 24.5,Thornton,Wojciechowski,,2:44,D,"22,487",+,,True,Gary Cederstrom,Marvin Hudson,Adrian Johnson,Quinn Wolcott,72° F,12mph from Right to Left,Sunny,1:09 p.m. Local,Rogers Centre,turf,1333,2019
94,201907070,boxscore,SEA,OAK,L,4,7,,39-55,5, 20.0,Mengden,Carasiti,Hendriks,3:15,D,"25,830",-,,True,Ryan Blakney,Tony Randazzo,Cory Blaser,Kerwin Danley,67° F,0mph,Cloudy,1:10 p.m. Local,T-Mobile Park,grass,1334,2019
92,201907070,boxscore,LAD,SDP,L,3,5,,60-32,1,up13.5,Lucchesi,Stripling,Yates,2:58,D,"44,171",---,,True,Todd Tichenor,Tom Hallion,Sean Barber,Adam Hamari,71° F,4mph out to Rightfield,Cloudy,1:10 p.m. Local,Dodger Stadium,grass,1335,2019
91,201907070,boxscore,ATL,MIA,W,4,3,,54-37,1,up 6.0,Keuchel,Richards,Jackson,3:02,D,"30,514",+,,True,Marty Foster,Tom Woodring,Gabe Morales,Ron Kulpa,79° F,5mph from Right to Left,Cloudy,1:46 p.m. Local,SunTrust Park,grass,1336,2019
86,201907070,boxscore,CHW,CHC,W,3,1,,42-44,3, 12.5,Nova,Hendricks,Colome,2:54,D,"38,554",+,,True,Tim Timmons,Jeremie Rehak,Rob Drake,Mike Muchlinski,72° F,12mph out to Rightfield,Cloudy,1:10 p.m. Local,Guaranteed Rate Field,grass,1337,2019
89,201907070,boxscore,PIT,MIL,W,6,5,,44-45,4, 2.5,Liriano,Guerra,Vazquez,3:04,D,"17,624",++,,True,D.J. Reyburn,Fieldin Culbreth,Chris Conroy,Jordan Baker,81° F,5mph in from Leftfield,Cloudy,1:37 p.m. Local,PNC Park,grass,1338,2019
89,201907070,boxscore,MIN,TEX,L,1,4,11,56-33,1,up 5.5,Kelley,Mejia,,4:15,D,"35,495",-,,True,Gerry Davis,Brian Knight,Brennan Miller,Pat Hoberg,81° F,2mph out to Rightfield,Cloudy,1:14 p.m. Local,Target Field,grass,1339,2019
89,201907070,boxscore,WSN,KCR,W,5,2,,47-42,2, 6.0,Doolittle,Diekman,,2:37,D,"21,873",++,,True,Lance Barksdale,Ted Barrett,Nic Lentz,John Tumpane,82° F,1mph in from Rightfield,Cloudy,1:36 p.m. Local,Nationals Park,grass,1340,2019
89,201907070,boxscore,SFG,STL,W,1,0,,41-48,5, 17.5,Samardzija,Flaherty,Smith,2:19,D,"33,841",++,,True,Roberto Ortiz,Alfonso Marquez,Lance Barrett,Chris Segal,61° F,18mph out to Centerfield,Cloudy,1:06 p.m. Local,Oracle Park,grass,1341,2019
86,201907070,boxscore,DET,BOS,L,3,6,,28-58,4, 26.5,Price,Soto,Hembree,3:30,D,"23,187",---,,True,Will Little,Joe West,Eric Cooper,Andy Fletcher,77° F,10mph from Left to Right,Cloudy,1:10 p.m. Local,Comerica Park,grass,1342,2019
91,201907070,boxscore,ARI,COL,W,5,3,,46-45,2, 13.5,Young,Marquez,Holland,2:36,D,"22,964",+++,,True,Doug Eddings,Paul Nauert,CB Bucknor,Bill Miller,75° F,0mph,In Dome,1:10 p.m. Local,Chase Field,turf,1343,2019
87,201907070,boxscore,CIN,CLE,L,1,11,,41-46,5, 4.5,Bauer,Mahle,,3:24,D,"27,041",--,,True,David Rackley,Larry Vanover,Chad Whitson,Dan Bellino,87° F,6mph from Left to Right,Cloudy,1:12 p.m. Local,Great American Ball Park,grass,1344,2019
91,201907110,boxscore,TEX,HOU,W,5,0,,49-42,3, 8.0,Lynn,Valdez,,3:02,N,"37,964",++,,True,Mike Winters,Rob Drake,Mike Muchlinski,Tim Timmons,95° F,8mph from Left to Right,Sunny,7:08 p.m. Local,Globe Life Park in Arlington,grass,1345,2019
91,201907120,boxscore,CHC,PIT,W,4,3,,48-43,1,up 1.5,Rosario,Crick,Kimbrel,3:25,D,"40,740",+,,True,Ted Barrett,Nic Lentz,John Tumpane,Kerwin Danley,77° F,10mph from Right to Left,Sunny,1:21 p.m. Local,Wrigley Field,grass,1346,2019
89,201907120,boxscore,CLE,MIN,L,3,5,,50-39,2, 6.5,Littell,Perez,Rogers,3:44,N,"30,857",-,,True,Jerry Meals,Gabe Morales,Ron Kulpa,Marty Foster,75° F,4mph in from Centerfield,Sunny,7:10 p.m. Local,Progressive Field,grass,1347,2019
89,201907120,boxscore,NYY,TOR,W,4,0,,58-31,1,up 6.5,German,Sanchez,,2:41,N,"47,162",+,,True,Joe West,Andy Fletcher,Ryan Blakney,Will Little,84° F,14mph from Left to Right,Sunny,7:10 p.m. Local,Yankee Stadium III,grass,1348,2019
92,201907120,boxscore,KCR,DET,W,8,5,,31-61,4, 27.0,Newberry,Hardy,Kennedy,3:07,N,"25,059",+,,True,Marvin Hudson,Adrian Johnson,Quinn Wolcott,Gary Cederstrom,86° F,8mph from Right to Left,Sunny,7:16 p.m. Local,Kauffman Stadium,grass,1349,2019
90,201907120,boxscore,BAL,TBR,L,4,16,,27-63,5, 31.5,Chirinos,Bundy,,2:49,N,"22,422",--,,True,Sam Holbrook,Manny Gonzalez,Jim Wolf,Sean Barber,89° F,10mph out to Rightfield,Sunny,7:07 p.m. Local,Oriole Park at Camden Yards,grass,1350,2019
92,201907120,boxscore,MIL,SFG,L,7,10,10,47-45,2, 1.5,Smith,Albers,,3:33,N,"40,186",---,,True,Brian Gorman,Ben May,Mark Carlson,Tripp Gibson,89° F,10mph in from Centerfield,Sunny,7:10 p.m. Local,Miller Park,grass,1351,2019
92,201907120,boxscore,LAA,SEA,W,13,0,,46-46,4, 11.0,Pena,Leake,,2:54,N,"43,140",+,,True,Paul Nauert,CB Bucknor,Ramon De Jesus,D.J. Reyburn,79° F,7mph from Right to Left,Sunny,7:18 p.m. Local,Angel Stadium of Anaheim,grass,1352,2019
90,201907120,boxscore,COL,CIN,W,3,2,,45-45,3, 13.5,Diaz,Hernandez,Davis,2:40,N,"41,368",+,,True,Eric Cooper,James Hoye,Jeremie Rehak,Mark Ripperger,82° F,11mph out to Leftfield,Cloudy,6:40 p.m. Local,Coors Field,grass,1353,2019
92,201907120,boxscore,TEX,HOU,W-wo,9,8,,50-42,3, 7.0,Kelley,Osuna,,3:07,N,"32,322",+++,,True,Rob Drake,Mike Muchlinski,Tim Timmons,Mike Winters,90° F,9mph from Left to Right,Sunny,7:07 p.m. Local,Globe Life Park in Arlington,grass,1354,2019
89,201907120,boxscore,STL,ARI,L,2,4,,44-45,3, 3.0,Ray,Miller,Holland,2:56,N,"44,960",---,,True,Tom Hallion,John Libka,Adam Hamari,Todd Tichenor,87° F,4mph in from Rightfield,Sunny,7:16 p.m. Local,Busch Stadium III,grass,1355,2019
91,201907120,boxscore,BOS,LAD,W,8,1,,50-41,3, 9.0,Rodriguez,Maeda,,2:52,N,"36,579",+++++,,True,Phil Cuzzi,Brennan Miller,Pat Hoberg,Gerry Davis,73° F,5mph from Right to Left,Cloudy,7:11 p.m. Local,Fenway Park,grass,1356,2019
93,201907120,boxscore,OAK,CHW,W,5,1,,52-41,2, 5.5,Fiers,Nova,Hendriks,3:10,N,"18,504",++,,True,Larry Vanover,Alfonso Marquez,Chad Whitson,David Rackley,66° F,17mph out to Rightfield,Sunny,7:08 p.m. Local,Oakland-Alameda County Coliseum,grass,1357,2019
91,201907120,boxscore,SDP,ATL,L,3,5,,45-46,4, 14.0,Keuchel,Lamet,Jackson,3:03,N,"34,692",-,,True,Dana DeMuth,Angel Hernandez,Chris Segal,Carlos Torres,71° F,7mph from Left to Right,Sunny,7:11 p.m. Local,Petco Park,grass,1358,2019
91,201907120,boxscore,PHI,WSN,L,0,4,,47-44,3, 7.5,Strasburg,Pivetta,,3:15,N,"42,318",-,,True,Dan Iassogna,Lance Barrett,Chris Guccione,Roberto Ortiz,88° F,13mph from Left to Right,Cloudy,6:05 p.m. Local,Citizens Bank Park,grass,1359,2019
89,201907120,boxscore,MIA,NYM,W,8,4,,34-55,5, 19.5,Smith,Vargas,,2:57,N,"11,856",+,,True,Chris Conroy,Jansen Visconti,Bill Miller,Doug Eddings,75° F,0mph,In Dome,7:11 p.m. Local,Marlins Park,grass,1360,2019
90,201907130,boxscore,STL,ARI,W,4,2,,45-45,3, 3.0,Hudson,Kelly,Martinez,3:04,N,"46,152",+,,True,John Libka,Adam Hamari,Todd Tichenor,Tom Hallion,90° F,5mph in from Rightfield,Sunny,6:15 p.m. Local,Busch Stadium III,grass,1361,2019
90,201907130,boxscore,NYY,TOR,L,1,2,,58-32,1,up 6.0,Biagini,Happ,Hudson,3:32,D,"43,472",-,,True,Andy Fletcher,Ryan Blakney,Will Little,Joe West,82° F,10mph from Left to Right,Sunny,1:09 p.m. Local,Yankee Stadium III,grass,1362,2019
94,201907130,boxscore,OAK,CHW,W,13,2,,53-41,2, 5.5,Bassitt,Covey,,3:25,D,"22,222",+++,,True,Alfonso Marquez,Chad Whitson,David Rackley,Larry Vanover,69° F,11mph out to Rightfield,Sunny,1:07 p.m. Local,Oakland-Alameda County Coliseum,grass,1363,2019
92,201907130,boxscore,BOS,LAD,L,2,11,,50-42,3, 9.0,Stripling,Sale,,3:40,N,"36,607",-,,True,Brennan Miller,Pat Hoberg,Gerry Davis,Phil Cuzzi,87° F,8mph out to Centerfield,Sunny,7:18 p.m. Local,Fenway Park,grass,1364,2019
